texte,label
"La photographie a connu une évolution importante au fil des siècles.
Il existe une grande diversité dans le domaine de la photographie.
Certaines controverses existent autour de la photographie, mais le débat reste ouvert.
La société actuelle est profondément marquée par la photographie.
On retrouve des traces de la photographie dans de nombreuses cultures.
Les jeunes s'intéressent de plus en plus à la photographie.
La photographie soulève des questions fondamentales sur notre avenir.
Comprendre la photographie permet de mieux saisir certains aspects de notre quotidien.
De nombreuses recherches sont menées aujourd’hui sur la photographie.
La photographie est un sujet qui passionne de nombreuses personnes à travers le monde.",0
"Les jeunes s'intéressent de plus en plus à les mathématiques.
La société actuelle est profondément marquée par les mathématiques.
On retrouve des traces de les mathématiques dans de nombreuses cultures.
Certaines controverses existent autour de les mathématiques, mais le débat reste ouvert.
Les mathématiques soulève des questions fondamentales sur notre avenir.
Comprendre les mathématiques permet de mieux saisir certains aspects de notre quotidien.
Les mathématiques a connu une évolution importante au fil des siècles.
Les mathématiques est un sujet qui passionne de nombreuses personnes à travers le monde.
De nombreuses recherches sont menées aujourd’hui sur les mathématiques.
Il existe une grande diversité dans le domaine de les mathématiques.",0
"Les voyages est un domaine très intéressant.
Le sujet de les voyages est souvent abordé dans différents contextes.
De nombreux aspects de les voyages peuvent être étudiés.
Les voyages est important pour comprendre le monde.
Les données sur les voyages sont utiles dans plusieurs disciplines.
Beaucoup de personnes s'intéressent à les voyages de nos jours.
Les voyages peut être analysé de différentes manières.
Il existe plusieurs méthodes pour étudier les voyages.
Les implications de les voyages sont multiples.
En conclusion, Les voyages mérite une attention particulière.",1
"La psychologie soulève des questions fondamentales sur notre avenir.
Il existe une grande diversité dans le domaine de la psychologie.
De nombreuses recherches sont menées aujourd’hui sur la psychologie.
La société actuelle est profondément marquée par la psychologie.
Les jeunes s'intéressent de plus en plus à la psychologie.
La psychologie a connu une évolution importante au fil des siècles.
Certaines controverses existent autour de la psychologie, mais le débat reste ouvert.
On retrouve des traces de la psychologie dans de nombreuses cultures.
La psychologie est un sujet qui passionne de nombreuses personnes à travers le monde.",0
"Comprendre les sports extrêmes permet de mieux saisir certains aspects de notre quotidien.
On retrouve des traces de les sports extrêmes dans de nombreuses cultures.
Les sports extrêmes soulève des questions fondamentales sur notre avenir.
Les sports extrêmes a connu une évolution importante au fil des siècles.
De nombreuses recherches sont menées aujourd’hui sur les sports extrêmes.
Certaines controverses existent autour de les sports extrêmes, mais le débat reste ouvert.
Les sports extrêmes est un sujet qui passionne de nombreuses personnes à travers le monde.
Il existe une grande diversité dans le domaine de les sports extrêmes.
Les jeunes s'intéressent de plus en plus à les sports extrêmes.
La société actuelle est profondément marquée par les sports extrêmes.",0
Tu viens ou pas finalement ?,0
"L’astronomie est un domaine très intéressant.
Le sujet de l’astronomie est souvent abordé dans différents contextes.
De nombreux aspects de l’astronomie peuvent être étudiés.
L’astronomie est important pour comprendre le monde.
Les données sur l’astronomie sont utiles dans plusieurs disciplines.
Beaucoup de personnes s'intéressent à l’astronomie de nos jours.
L’astronomie peut être analysé de différentes manières.
Il existe plusieurs méthodes pour étudier l’astronomie.
Les implications de l’astronomie sont multiples.
En conclusion, L’astronomie mérite une attention particulière.",1
"L'histoire soulève des questions fondamentales sur notre avenir.
La société actuelle est profondément marquée par l'histoire.
Il existe une grande diversité dans le domaine de l'histoire.
On retrouve des traces de l'histoire dans de nombreuses cultures.
L'histoire est un sujet qui passionne de nombreuses personnes à travers le monde.
L'histoire a connu une évolution importante au fil des siècles.
Certaines controverses existent autour de l'histoire, mais le débat reste ouvert.
Comprendre l'histoire permet de mieux saisir certains aspects de notre quotidien.
De nombreuses recherches sont menées aujourd’hui sur l'histoire.",0
"Les insectes est un domaine très intéressant.
Le sujet de les insectes est souvent abordé dans différents contextes.
De nombreux aspects de les insectes peuvent être étudiés.
Les insectes est important pour comprendre le monde.
Les données sur les insectes sont utiles dans plusieurs disciplines.
Beaucoup de personnes s'intéressent à les insectes de nos jours.
Les insectes peut être analysé de différentes manières.
Il existe plusieurs méthodes pour étudier les insectes.
Les implications de les insectes sont multiples.
En conclusion, Les insectes mérite une attention particulière.",1
"La cuisine est un domaine très intéressant.
Le sujet de la cuisine est souvent abordé dans différents contextes.
De nombreux aspects de la cuisine peuvent être étudiés.
La cuisine est important pour comprendre le monde.
Les données sur la cuisine sont utiles dans plusieurs disciplines.
Beaucoup de personnes s'intéressent à la cuisine de nos jours.
La cuisine peut être analysé de différentes manières.
Il existe plusieurs méthodes pour étudier la cuisine.
Les implications de la cuisine sont multiples.
En conclusion, La cuisine mérite une attention particulière.",1
"Il existe une grande diversité dans le domaine de l’astronomie.
L’astronomie a connu une évolution importante au fil des siècles.
La société actuelle est profondément marquée par l’astronomie.
Certaines controverses existent autour de l’astronomie, mais le débat reste ouvert.
L’astronomie soulève des questions fondamentales sur notre avenir.
On retrouve des traces de l’astronomie dans de nombreuses cultures.
Comprendre l’astronomie permet de mieux saisir certains aspects de notre quotidien.
L’astronomie est un sujet qui passionne de nombreuses personnes à travers le monde.",0
"De nombreuses recherches sont menées aujourd’hui sur la philosophie.
La philosophie soulève des questions fondamentales sur notre avenir.
Il existe une grande diversité dans le domaine de la philosophie.
On retrouve des traces de la philosophie dans de nombreuses cultures.
La société actuelle est profondément marquée par la philosophie.
La philosophie a connu une évolution importante au fil des siècles.
Certaines controverses existent autour de la philosophie, mais le débat reste ouvert.
Les jeunes s'intéressent de plus en plus à la philosophie.",0
"Les sports extrêmes est un domaine très intéressant.
Le sujet de les sports extrêmes est souvent abordé dans différents contextes.
De nombreux aspects de les sports extrêmes peuvent être étudiés.
Les sports extrêmes est important pour comprendre le monde.
Les données sur les sports extrêmes sont utiles dans plusieurs disciplines.
Beaucoup de personnes s'intéressent à les sports extrêmes de nos jours.
Les sports extrêmes peut être analysé de différentes manières.
Il existe plusieurs méthodes pour étudier les sports extrêmes.
Les implications de les sports extrêmes sont multiples.
En conclusion, Les sports extrêmes mérite une attention particulière.",1
